"Model","Simulation","Covariate_Estimate","Covariate_SE","Covariate_pvalue","Significant","RMSE_data","RMSE_latent","Sample_Size","True_Effect","Scenario"
"Covariate_Only",26,1.07138192323025,0.161630597579956,2.7304985618202e-08,TRUE,1.14270233828677,1.10628656237548,50,1,"Real Effect"
"Covariate_GMRF",26,0.872506163087599,0.204541303644384,1.99301177954414e-05,TRUE,1.16150245127308,1.11602858216699,50,1,"Real Effect"
"Covariate_RSR",26,1.07138192323025,0.0614028444893251,0,TRUE,1.14270233828677,1.10628656237548,50,1,"Real Effect"
"Covariate_Only",27,0.926446389468684,0.0941513360589944,4.283712513869e-13,TRUE,0.860755883487793,0.876535718540969,50,1,"Real Effect"
"Covariate_GMRF",27,1.01683227041268,0.137294637252447,1.30007116183606e-13,TRUE,0.869057953171429,0.887916029014889,50,1,"Real Effect"
"Covariate_RSR",27,0.926446389468684,2.05402061478648e-05,0,TRUE,0.860755883487793,0.876535718540969,50,1,"Real Effect"
"Covariate_Only",28,1.19216606949341,0.151451158055657,3.44387319536503e-10,TRUE,1.07236705918716,1.03455361964636,50,1,"Real Effect"
"Covariate_GMRF",28,0.736486013014194,0.162926360835469,6.17341867537036e-06,TRUE,1.16973932128934,1.14138541148531,50,1,"Real Effect"
"Covariate_RSR",28,1.19216606949341,0.0365795226645563,0,TRUE,1.07236705918716,1.03455361964636,50,1,"Real Effect"
"Covariate_Only",29,1.04326054892054,0.136587832081182,7.79243194390614e-10,TRUE,1.05162317602216,0.989719729513322,50,1,"Real Effect"
"Covariate_GMRF",29,1.04090698250682,0.172329215046045,1.53900858723688e-09,TRUE,1.05185258030249,0.990664735387726,50,1,"Real Effect"
"Covariate_RSR",29,1.04326054892054,2.45985790550414e-05,0,TRUE,1.05162317602216,0.989719729513322,50,1,"Real Effect"
"Covariate_Only",30,1.28245204112305,0.16995419287635,1.0763707229255e-09,TRUE,1.13475736914851,1.09083937824154,50,1,"Real Effect"
"Covariate_GMRF",30,0.82779066049656,0.149436400325672,3.03478795427026e-08,TRUE,1.21661637783196,1.18540246255769,50,1,"Real Effect"
"Covariate_RSR",30,1.28245204112305,3.70824277093173e-05,0,TRUE,1.13475736914851,1.09083937824154,50,1,"Real Effect"
"Covariate_Only",31,1.43200635999339,0.106184865947723,6.05062569991914e-18,TRUE,1.20292668661003,1.15295316342387,50,1,"Real Effect"
"Covariate_GMRF",31,1.15431520608827,0.129691596432645,0,TRUE,1.28695633004472,1.24084175314055,50,1,"Real Effect"
"Covariate_RSR",31,1.43200635999339,2.0910565412114e-05,0,TRUE,1.20292668661003,1.15295316342387,50,1,"Real Effect"
"Covariate_Only",32,1.00683714780565,0.102150119719999,4.05755998365486e-13,TRUE,0.857939228261435,0.85275342864701,50,1,"Real Effect"
"Covariate_GMRF",32,1.09241825383762,0.145855657877059,6.90558721316847e-14,TRUE,0.864194746132686,0.862893622401619,50,1,"Real Effect"
"Covariate_RSR",32,1.00683714780565,1.9481958211491e-05,0,TRUE,0.857939228261435,0.85275342864701,50,1,"Real Effect"
"Covariate_Only",33,0.627724394332915,0.140291923507587,4.70159672470034e-05,TRUE,0.99515502734194,0.987124212319137,50,1,"Real Effect"
"Covariate_GMRF",33,0.875582571113166,0.166878540601964,1.54742392233231e-07,TRUE,1.03149754281192,1.01383244086332,50,1,"Real Effect"
"Covariate_RSR",33,0.627724394332915,0.0592445147065382,0,TRUE,0.99515502734194,0.987124212319137,50,1,"Real Effect"
"Covariate_Only",34,0.914518377419468,0.131861135371591,9.23445083091574e-09,TRUE,0.977134633019831,0.937909780856367,50,1,"Real Effect"
"Covariate_GMRF",34,0.766063822782746,0.134544914815338,1.24285981506489e-08,TRUE,0.98999115346141,0.953241138570109,50,1,"Real Effect"
"Covariate_RSR",34,0.914518377419468,0.0567684578366203,0,TRUE,0.977134633019831,0.937909780856367,50,1,"Real Effect"
"Covariate_Only",35,0.886127741813141,0.113007987928241,3.82836406200893e-10,TRUE,0.698234922939302,0.666669603307103,50,1,"Real Effect"
"Covariate_GMRF",35,0.88612774181302,0.113007985913826,4.44089209850063e-15,TRUE,0.698234922939302,0.666669603307167,50,1,"Real Effect"
"Covariate_RSR",35,0.886127741813141,0.113007985913195,4.44089209850063e-15,TRUE,0.698234922939302,0.666669603307103,50,1,"Real Effect"
"Covariate_Only",36,0.723412478367747,0.102188407646907,5.56032538170064e-09,TRUE,1.04910756934279,0.986053073790664,50,1,"Real Effect"
"Covariate_GMRF",36,1.16261117969351,0.146308556221756,1.88737914186277e-15,TRUE,1.23609955116044,1.21299115532298,50,1,"Real Effect"
"Covariate_RSR",36,0.723412478367747,0.0313083336370665,0,TRUE,1.04910756934279,0.986053073790664,50,1,"Real Effect"
"Covariate_Only",37,0.944182984343154,0.173725686656003,1.80666877274391e-06,TRUE,1.2832743828305,1.26118746942168,50,1,"Real Effect"
"Covariate_GMRF",37,1.12458131616825,0.157335625867151,8.82738326879462e-13,TRUE,1.29807915699694,1.274201558735,50,1,"Real Effect"
"Covariate_RSR",37,0.944182984343154,0.0400677732754496,0,TRUE,1.2832743828305,1.26118746942168,50,1,"Real Effect"
"Covariate_Only",38,0.841041599770607,0.111566379850814,1.10461282164378e-09,TRUE,0.816776399062877,0.78468606123054,50,1,"Real Effect"
"Covariate_GMRF",38,0.834134251964529,0.132100354132623,2.7121460632884e-10,TRUE,0.816902181874094,0.785143341608159,50,1,"Real Effect"
"Covariate_RSR",38,0.841041599770607,2.09474602592572e-05,0,TRUE,0.816776399062877,0.78468606123054,50,1,"Real Effect"
"Covariate_Only",39,0.245452061151175,0.168232218453684,0.151076485513301,FALSE,0.946698539205168,0.918451966005959,50,1,"Real Effect"
"Covariate_GMRF",39,0.702700688583526,0.139201679322827,4.46281085419997e-07,TRUE,1.01766265938006,0.978433879106526,50,1,"Real Effect"
"Covariate_RSR",39,0.245452061151175,0.0282140362399276,0,TRUE,0.946698539205168,0.918451966005959,50,1,"Real Effect"
"Covariate_Only",40,1.22579474229471,0.105875053948599,1.69046099818121e-15,TRUE,1.0257444209953,0.986184009716224,50,1,"Real Effect"
"Covariate_GMRF",40,0.811828875618089,0.136733023802701,2.89703872002889e-09,TRUE,1.17791737007212,1.14575174188018,50,1,"Real Effect"
"Covariate_RSR",40,1.22579474229471,0.0339101346056268,0,TRUE,1.0257444209953,0.986184009716224,50,1,"Real Effect"
"Covariate_Only",41,1.05425187519869,0.110932938960963,1.30590194333292e-12,TRUE,0.975790786080634,0.964017445261218,50,1,"Real Effect"
"Covariate_GMRF",41,1.02066766993738,0.122647402667118,1.11022302462516e-16,TRUE,0.98141697351205,0.968321401905672,50,1,"Real Effect"
"Covariate_RSR",41,1.05425187519869,1.22371881249014e-05,0,TRUE,0.975790786080634,0.964017445261218,50,1,"Real Effect"
"Covariate_Only",42,1.23109715233889,0.0875023330547786,1.18517691177844e-18,TRUE,1.01062183025643,0.997152169078801,50,1,"Real Effect"
"Covariate_GMRF",42,0.916866440077417,0.122628276013969,7.61612994892857e-14,TRUE,1.13839818965759,1.10872536220383,50,1,"Real Effect"
"Covariate_RSR",42,1.23109715233889,0.0352749274823022,0,TRUE,1.01062183025643,0.997152169078801,50,1,"Real Effect"
"Covariate_Only",43,0.53537996546687,0.161749210137633,0.00177614387945588,TRUE,1.23489784947871,1.29353757722012,50,1,"Real Effect"
"Covariate_GMRF",43,0.857231543090937,0.150843402309326,1.32411367426144e-08,TRUE,1.2854038221248,1.34240122810689,50,1,"Real Effect"
"Covariate_RSR",43,0.53537996546687,0.0404712335518111,0,TRUE,1.23489784947871,1.29353757722012,50,1,"Real Effect"
"Covariate_Only",44,1.3331041127801,0.119417114721048,6.10941700409714e-15,TRUE,0.935916997620047,0.90138078458209,50,1,"Real Effect"
"Covariate_GMRF",44,1.03127416169905,0.152675946497057,1.43169920363562e-11,TRUE,0.996605274348736,0.97164571525492,50,1,"Real Effect"
"Covariate_RSR",44,1.33310411278009,0.0438913367335482,0,TRUE,0.935916997620047,0.90138078458209,50,1,"Real Effect"
"Covariate_Only",45,0.788786875571456,0.113137079941258,8.11820080112918e-09,TRUE,0.893279533933799,0.87006637791818,50,1,"Real Effect"
"Covariate_GMRF",45,0.788786875571677,0.113136920044132,3.12538883662228e-12,TRUE,0.893279533933799,0.870066377918186,50,1,"Real Effect"
"Covariate_RSR",45,0.788786875571456,0.11313692004361,3.12538883662228e-12,TRUE,0.893279533933799,0.87006637791818,50,1,"Real Effect"
"Covariate_Only",46,0.64484971302115,0.130441602763102,9.76675744437048e-06,TRUE,1.06961566727634,1.05790538019848,50,1,"Real Effect"
"Covariate_GMRF",46,0.771368593607217,0.138188290602843,2.37752986187445e-08,TRUE,1.08215771786925,1.06951063823644,50,1,"Real Effect"
"Covariate_RSR",46,0.64484971302115,6.72024066686542e-06,0,TRUE,1.06961566727634,1.05790538019848,50,1,"Real Effect"
"Covariate_Only",47,1.2760847321362,0.23429401988977,1.73540156845869e-06,TRUE,1.14854255081404,1.11761564710602,50,1,"Real Effect"
"Covariate_GMRF",47,1.23905947530312,0.212125117943991,5.18345943945064e-09,TRUE,1.1491102382784,1.11754736028093,50,1,"Real Effect"
"Covariate_RSR",47,1.2760847321362,0.0201671911822243,0,TRUE,1.14854255081404,1.11761564710602,50,1,"Real Effect"
"Covariate_Only",48,1.02224208476075,0.182168874242977,9.7759719464803e-07,TRUE,1.28012296022221,1.23722904810395,50,1,"Real Effect"
"Covariate_GMRF",48,1.1666039382399,0.1563247724426,8.4821039081362e-14,TRUE,1.29237897110051,1.25619034530118,50,1,"Real Effect"
"Covariate_RSR",48,1.02224208476075,0.0195545951413825,0,TRUE,1.28012296022221,1.23722904810395,50,1,"Real Effect"
"Covariate_Only",49,1.39999019993525,0.161210949351018,2.07756633021452e-11,TRUE,1.35946932145204,1.32310556346587,50,1,"Real Effect"
"Covariate_GMRF",49,0.891423800193866,0.148687742794025,2.03142280774671e-09,TRUE,1.50375871864913,1.46891559180015,50,1,"Real Effect"
"Covariate_RSR",49,1.39999019993525,0.0440429768726048,0,TRUE,1.35946932145204,1.32310556346587,50,1,"Real Effect"
"Covariate_Only",50,1.43841824754191,0.15941605677996,6.55910812494116e-12,TRUE,1.39017942772429,1.32125929104972,50,1,"Real Effect"
"Covariate_GMRF",50,1.17451483943794,0.168948168815174,3.60333984872341e-12,TRUE,1.43041261224256,1.34763871066156,50,1,"Real Effect"
"Covariate_RSR",50,1.43841824754191,0.0585503289356358,0,TRUE,1.39017942772429,1.32125929104972,50,1,"Real Effect"
"Covariate_Only",51,0.720272942082451,0.159837212298539,4.23198557690488e-05,TRUE,0.869287046880112,0.885255011847244,50,1,"Real Effect"
"Covariate_GMRF",51,0.950799670349813,0.167694274710481,1.4293111694208e-08,TRUE,0.890176929336542,0.903647654095717,50,1,"Real Effect"
"Covariate_RSR",51,0.720272942082451,0.0528708394662467,0,TRUE,0.869287046880111,0.885255011847244,50,1,"Real Effect"
"Covariate_Only",52,1.08996584926976,0.0905951985515343,4.25002143841837e-16,TRUE,0.992239714260551,0.924684715532471,50,1,"Real Effect"
"Covariate_GMRF",52,0.780395477672243,0.10763035903374,4.14668299697496e-13,TRUE,1.10661783952714,1.04596609744935,50,1,"Real Effect"
"Covariate_RSR",52,1.08996584926976,0.0425222502049911,0,TRUE,0.992239714260551,0.924684715532471,50,1,"Real Effect"
"Covariate_Only",53,0.87650823097713,0.182655840435676,1.59455283628113e-05,TRUE,1.3644090759925,1.35651060446289,50,1,"Real Effect"
"Covariate_GMRF",53,0.978776338526907,0.16786404580443,5.51727863395968e-09,TRUE,1.36968392039343,1.36175008192201,50,1,"Real Effect"
"Covariate_RSR",53,0.87650823097713,6.34488800112757e-05,0,TRUE,1.3644090759925,1.35651060446289,50,1,"Real Effect"
"Covariate_Only",54,1.05358157179448,0.101787384365633,8.09291412310439e-14,TRUE,1.12912977606797,1.10002682601292,50,1,"Real Effect"
"Covariate_GMRF",54,1.04812150227145,0.138578303145833,3.93018950717305e-14,TRUE,1.13118311686997,1.10270507243802,50,1,"Real Effect"
"Covariate_RSR",54,1.05358157179448,1.2087540960114e-05,0,TRUE,1.12912977606797,1.10002682601292,50,1,"Real Effect"
"Covariate_Only",55,1.34422445168666,0.144362858363718,2.48199038146425e-12,TRUE,1.30653984328383,1.30457274505153,50,1,"Real Effect"
"Covariate_GMRF",55,1.37571128771372,0.135779293989476,0,TRUE,1.30719058277976,1.30512025681261,50,1,"Real Effect"
"Covariate_RSR",55,1.34422445168666,0.0463877606068858,0,TRUE,1.30653984328383,1.30457274505153,50,1,"Real Effect"
"Covariate_Only",56,1.86910793001964,0.184120261904801,1.54431512750713e-13,TRUE,1.13868610948093,1.15494632476234,50,1,"Real Effect"
"Covariate_GMRF",56,0.96282043062875,0.15588665392415,6.5574112806388e-10,TRUE,1.39704839399102,1.4103883856662,50,1,"Real Effect"
"Covariate_RSR",56,1.86910793001964,0.0355078250111831,0,TRUE,1.13868610948093,1.15494632476234,50,1,"Real Effect"
"Covariate_Only",57,0.914973343205141,0.118835472469237,6.28348360382976e-10,TRUE,0.759654019313207,0.751988176874294,50,1,"Real Effect"
"Covariate_GMRF",57,0.986033634326601,0.113085894722811,0,TRUE,0.762517671476765,0.756082182222455,50,1,"Real Effect"
"Covariate_RSR",57,0.91497334320514,8.19970142438725e-06,0,TRUE,0.759654019313207,0.751988176874294,50,1,"Real Effect"
"Covariate_Only",58,0.723083549106713,0.131434565395691,1.43389049735185e-06,TRUE,1.30583816364944,1.30547273660828,50,1,"Real Effect"
"Covariate_GMRF",58,1.12336438446139,0.160479245821762,2.55850896024867e-12,TRUE,1.42676864831763,1.44922317314779,50,1,"Real Effect"
"Covariate_RSR",58,0.723083549106712,0.0425440090232188,0,TRUE,1.30583816364944,1.30547273660828,50,1,"Real Effect"
"Covariate_Only",59,1.08716832012241,0.1102457356916,3.99301834970231e-13,TRUE,0.975320298541475,0.964396186746371,50,1,"Real Effect"
"Covariate_GMRF",59,1.24138493598457,0.139220487971043,0,TRUE,0.995215906062729,0.989023050730143,50,1,"Real Effect"
"Covariate_RSR",59,1.08716832012241,4.06104103295931e-05,0,TRUE,0.975320298541475,0.964396186746371,50,1,"Real Effect"
"Covariate_Only",60,0.780974166324233,0.147341533714744,2.87696088217569e-06,TRUE,1.02386422724923,0.977705635603431,50,1,"Real Effect"
"Covariate_GMRF",60,0.897827764771179,0.16259849491759,3.35645398141793e-08,TRUE,1.03543787640669,0.992072701560677,50,1,"Real Effect"
"Covariate_RSR",60,0.780974166324234,2.33189751027486e-05,0,TRUE,1.02386422724923,0.977705635603431,50,1,"Real Effect"
"Covariate_Only",61,1.04829996471059,0.147936865180284,5.42609727722413e-09,TRUE,0.951505125085362,0.997945072364387,50,1,"Real Effect"
"Covariate_GMRF",61,0.950708270569719,0.152276724459137,4.28452051615125e-10,TRUE,0.956384219556557,1.0017591498621,50,1,"Real Effect"
"Covariate_RSR",61,1.04829996471059,1.83540308601694e-05,0,TRUE,0.951505125085362,0.997945072364387,50,1,"Real Effect"
"Covariate_Only",62,1.04663333133461,0.113558977979164,3.41251492542414e-12,TRUE,1.00837547559306,0.978366532970207,50,1,"Real Effect"
"Covariate_GMRF",62,1.08981743495146,0.136401112431806,1.33226762955019e-15,TRUE,1.01064775193369,0.981535755164526,50,1,"Real Effect"
"Covariate_RSR",62,1.04663333133461,1.54069995013727e-05,0,TRUE,1.00837547559306,0.978366532970207,50,1,"Real Effect"
"Covariate_Only",63,0.99422552517467,0.136163212550861,2.53845860292612e-09,TRUE,0.981663502621181,0.922401063238962,50,1,"Real Effect"
"Covariate_GMRF",63,0.928590207996524,0.144493618135436,1.3056367098585e-10,TRUE,0.984531939177918,0.925602203904227,50,1,"Real Effect"
"Covariate_RSR",63,0.994225525174671,0.0719966440016998,0,TRUE,0.981663502621181,0.922401063238962,50,1,"Real Effect"
"Covariate_Only",64,0.485577413236548,0.262704324096749,0.0707127908544623,FALSE,1.17648167075891,1.16319511145694,50,1,"Real Effect"
"Covariate_GMRF",64,0.845396645826964,0.21137206714906,6.34586062180365e-05,TRUE,1.19991343270563,1.19452155734507,50,1,"Real Effect"
"Covariate_RSR",64,0.485577413236547,0.100851606916035,1.47368634850764e-06,TRUE,1.17648167075891,1.16319511145694,50,1,"Real Effect"
"Covariate_Only",65,1.10176831965906,0.12217834888149,6.67876427532844e-12,TRUE,0.914114650580235,0.837068959618951,50,1,"Real Effect"
"Covariate_GMRF",65,1.17550728760124,0.168219815899398,2.78987943858056e-12,TRUE,0.923628802685587,0.850799844525179,50,1,"Real Effect"
"Covariate_RSR",65,1.10176831965905,2.14001154102219e-05,0,TRUE,0.914114650580235,0.837068959618951,50,1,"Real Effect"
"Covariate_Only",66,1.10725796490528,0.163160478171634,1.56387952663285e-08,TRUE,1.19294124279312,1.17327469974376,50,1,"Real Effect"
"Covariate_GMRF",66,0.921959610951703,0.113570894307253,4.44089209850063e-16,TRUE,1.20979196488244,1.19200240664875,50,1,"Real Effect"
"Covariate_RSR",66,1.10725796490528,0.0368535828169497,0,TRUE,1.19294124279312,1.17327469974376,50,1,"Real Effect"
"Covariate_Only",67,0.905298044528787,0.157387911841573,5.98424243429508e-07,TRUE,1.19492086851088,1.20510957505574,50,1,"Real Effect"
"Covariate_GMRF",67,0.973263194512155,0.14892894645073,6.35738128806906e-11,TRUE,1.19727909058613,1.20441856284943,50,1,"Real Effect"
"Covariate_RSR",67,0.905298044528787,0.0120189418862433,0,TRUE,1.19492086851088,1.20510957505574,50,1,"Real Effect"
"Covariate_Only",68,1.24816478284773,0.161052350513003,5.2650571500743e-10,TRUE,1.28443278252811,1.25116262194043,50,1,"Real Effect"
"Covariate_GMRF",68,0.981238560465108,0.169590270183365,7.21093862399158e-09,TRUE,1.32784357707416,1.28239864471925,50,1,"Real Effect"
"Covariate_RSR",68,1.24816478284773,1.72241724451739e-05,0,TRUE,1.28443278252811,1.25116262194043,50,1,"Real Effect"
"Covariate_Only",69,1.09407327293805,0.174827970428678,1.01058908948137e-07,TRUE,1.15411700151335,1.14210708558697,50,1,"Real Effect"
"Covariate_GMRF",69,0.870997225978127,0.158609465630285,3.986290264546e-08,TRUE,1.18106214942219,1.1652415678783,50,1,"Real Effect"
"Covariate_RSR",69,1.09407327293805,0.0432657101080745,0,TRUE,1.15411700151335,1.14210708558697,50,1,"Real Effect"
"Covariate_Only",70,0.944091924389973,0.15203409060076,1.19807900613203e-07,TRUE,1.18988234943955,1.15026095682934,50,1,"Real Effect"
"Covariate_GMRF",70,1.00711844258997,0.11499913902996,0,TRUE,1.19202359519038,1.15221900874794,50,1,"Real Effect"
"Covariate_RSR",70,0.944091924389973,0.0679548643323821,0,TRUE,1.18988234943955,1.15026095682934,50,1,"Real Effect"
"Covariate_Only",71,1.06289456516293,0.147416954447046,3.50470315592433e-09,TRUE,1.30582472412532,1.29106199755824,50,1,"Real Effect"
"Covariate_GMRF",71,1.04175067155017,0.143027541974022,3.25073301610246e-13,TRUE,1.30892852936602,1.29363725877996,50,1,"Real Effect"
"Covariate_RSR",71,1.06289456516293,1.85109766425365e-07,0,TRUE,1.30582472412532,1.29106199755824,50,1,"Real Effect"
"Covariate_Only",72,1.41359985891491,0.217360313481878,4.248093535413e-08,TRUE,1.3257693040703,1.30987612622475,50,1,"Real Effect"
"Covariate_GMRF",72,1.04747232779223,0.141074219758747,1.12798659301916e-13,TRUE,1.36467231221198,1.34714182189968,50,1,"Real Effect"
"Covariate_RSR",72,1.41359985891491,0.0615468283181552,0,TRUE,1.3257693040703,1.30987612622475,50,1,"Real Effect"
"Covariate_Only",73,1.25848515448171,0.0864129477313096,3.07521458285844e-19,TRUE,0.759912586946112,0.741708034594016,50,1,"Real Effect"
"Covariate_GMRF",73,1.32154765114344,0.109248020462728,0,TRUE,0.76440974617896,0.74681974869961,50,1,"Real Effect"
"Covariate_RSR",73,1.25848515448171,0.0177438740746701,0,TRUE,0.759912586946112,0.741708034594016,50,1,"Real Effect"
"Covariate_Only",74,0.872319634749334,0.112244984816027,4.88368656335395e-10,TRUE,1.12620498467702,1.09652881621673,50,1,"Real Effect"
"Covariate_GMRF",74,0.887654720780844,0.149281244073324,2.74454658999446e-09,TRUE,1.1270923085502,1.09897339864312,50,1,"Real Effect"
"Covariate_RSR",74,0.872319634749334,0.0350546360868918,0,TRUE,1.12620498467702,1.09652881621673,50,1,"Real Effect"
"Covariate_Only",75,1.22559178578766,0.103602655680723,7.82254499086642e-16,TRUE,0.899496295276288,0.891357922406096,50,1,"Real Effect"
"Covariate_GMRF",75,1.2642976976547,0.143678182650221,0,TRUE,0.904399307470592,0.895258355694095,50,1,"Real Effect"
"Covariate_RSR",75,1.22559178578765,1.49993153393161e-05,0,TRUE,0.899496295276288,0.891357922406096,50,1,"Real Effect"
"Covariate_Only",76,1.42922049243806,0.203818436575467,7.04262729892794e-09,TRUE,1.46072090797932,1.44975379304995,50,1,"Real Effect"
"Covariate_GMRF",76,0.833781297465283,0.123409193227031,1.41625600136308e-11,TRUE,1.58539114057832,1.56516039584593,50,1,"Real Effect"
"Covariate_RSR",76,1.42922049243806,0.0672891268817926,0,TRUE,1.46072090797932,1.44975379304995,50,1,"Real Effect"
"Covariate_Only",77,0.882380855920067,0.16184702673971,1.70299201455349e-06,TRUE,1.12981000489522,1.11794194986178,50,1,"Real Effect"
"Covariate_GMRF",77,1.36775032202578,0.195385101431456,2.55451215736002e-12,TRUE,1.23282731466137,1.21701732102178,50,1,"Real Effect"
"Covariate_RSR",77,0.882380855920068,0.0808302549605176,0,TRUE,1.12981000489522,1.11794194986178,50,1,"Real Effect"
"Covariate_Only",78,0.912629474509388,0.225521410645774,0.000187971684253077,TRUE,1.41578363592603,1.38435472462262,50,1,"Real Effect"
"Covariate_GMRF",78,0.731604237753011,0.19286565036764,0.000148636741221897,TRUE,1.42538015383892,1.39221210295027,50,1,"Real Effect"
"Covariate_RSR",78,0.912629474509388,1.30450636161615e-05,0,TRUE,1.41578363592603,1.38435472462262,50,1,"Real Effect"
"Covariate_Only",79,1.41345150132647,0.111831549723507,6.95797302959447e-17,TRUE,0.908631863799017,0.897181134777976,50,1,"Real Effect"
"Covariate_GMRF",79,1.21280886541088,0.115787633437212,0,TRUE,0.938825035797121,0.927876817182834,50,1,"Real Effect"
"Covariate_RSR",79,1.41345150132647,0.0420634663220871,0,TRUE,0.908631863799017,0.897181134777976,50,1,"Real Effect"
"Covariate_Only",80,1.31551281111611,0.101409569773529,2.63333471546507e-17,TRUE,0.790225292358312,0.75795744281538,50,1,"Real Effect"
"Covariate_GMRF",80,1.27907558839862,0.149844231792477,0,TRUE,0.79149245304841,0.75901742477641,50,1,"Real Effect"
"Covariate_RSR",80,1.31551281111611,0.0479669729105585,0,TRUE,0.790225292358312,0.75795744281538,50,1,"Real Effect"
"Covariate_Only",81,1.15657924328748,0.200722523898356,5.77719013598751e-07,TRUE,1.03371018660099,1.00357571523871,50,1,"Real Effect"
"Covariate_GMRF",81,1.12209692367191,0.18147689130584,6.28391672030659e-10,TRUE,1.03416583818633,1.00293108656831,50,1,"Real Effect"
"Covariate_RSR",81,1.15657924328748,0.0822324958130925,0,TRUE,1.03371018660099,1.00357571523871,50,1,"Real Effect"
"Covariate_Only",82,1.29461302699967,0.137139813312679,1.61353900039278e-12,TRUE,0.932587394591537,0.923229164786059,50,1,"Real Effect"
"Covariate_GMRF",82,0.991311657714472,0.148730471408915,2.64386290638186e-11,TRUE,0.97916768058314,0.985649691680782,50,1,"Real Effect"
"Covariate_RSR",82,1.29461302699967,0.0892680981008873,0,TRUE,0.932587394591537,0.923229164786059,50,1,"Real Effect"
"Covariate_Only",83,1.07113254510832,0.195253232406669,1.51380097467205e-06,TRUE,1.31886740227542,1.30595904393609,50,1,"Real Effect"
"Covariate_GMRF",83,0.910291976922598,0.141135814982415,1.12028275545129e-10,TRUE,1.32943056848093,1.30709034776116,50,1,"Real Effect"
"Covariate_RSR",83,1.07113254510832,3.6013700597365e-05,0,TRUE,1.31886740227542,1.30595904393609,50,1,"Real Effect"
"Covariate_Only",84,0.982695861772333,0.150911250090559,4.12592079100386e-08,TRUE,1.24440424076875,1.1930644623689,50,1,"Real Effect"
"Covariate_GMRF",84,1.03306040234998,0.148852869063425,3.91697785318001e-12,TRUE,1.24623692694448,1.1955692501593,50,1,"Real Effect"
"Covariate_RSR",84,0.982695861772332,0.0243886894169742,0,TRUE,1.24440424076875,1.1930644623689,50,1,"Real Effect"
"Covariate_Only",85,0.647472655563544,0.0801287678687496,1.66523758105172e-10,TRUE,0.812366382469989,0.818378854628123,50,1,"Real Effect"
"Covariate_GMRF",85,0.626670455816587,0.115877888010984,6.37237140832525e-08,TRUE,0.815329767112715,0.818631238117184,50,1,"Real Effect"
"Covariate_RSR",85,0.647472655563545,0.0484505243058323,0,TRUE,0.812366382469989,0.818378854628123,50,1,"Real Effect"
"Covariate_Only",86,1.14233746466316,0.138001371145211,8.4055709835283e-11,TRUE,0.85871160070487,0.843512278640709,50,1,"Real Effect"
"Covariate_GMRF",86,1.1423374646812,0.138001376370966,1.11022302462516e-16,TRUE,0.85871160070487,0.843512278641207,50,1,"Real Effect"
"Covariate_RSR",86,1.14233746466316,0.138001376363492,1.11022302462516e-16,TRUE,0.85871160070487,0.843512278640709,50,1,"Real Effect"
"Covariate_Only",87,0.144292547069725,0.229583401491568,0.532657632460592,FALSE,1.43212858263175,1.40255107629049,50,1,"Real Effect"
"Covariate_GMRF",87,0.997240325160148,0.169576864997753,4.08394518203181e-09,TRUE,1.6250503555308,1.61217696375838,50,1,"Real Effect"
"Covariate_RSR",87,0.144292547069724,0.0420763020935924,0.000605125175373922,TRUE,1.43212858263175,1.40255107629049,50,1,"Real Effect"
"Covariate_Only",88,1.07606971402328,0.196224759555274,1.52435549251418e-06,TRUE,1.18676442703463,1.16066110512611,50,1,"Real Effect"
"Covariate_GMRF",88,0.727569286050838,0.200523684229878,0.000285242935335495,TRUE,1.22525289119955,1.19742958677983,50,1,"Real Effect"
"Covariate_RSR",88,1.07606971402327,1.28811516497782e-05,0,TRUE,1.18676442703463,1.16066110512611,50,1,"Real Effect"
"Covariate_Only",89,0.550637716912274,0.202419457808982,0.00905648987503304,TRUE,1.50066812407587,1.45994318833532,50,1,"Real Effect"
"Covariate_GMRF",89,0.956862966648102,0.198979369871649,1.5179715054936e-06,TRUE,1.56252645132784,1.51724120649193,50,1,"Real Effect"
"Covariate_RSR",89,0.550637716912274,3.89773155436895e-05,0,TRUE,1.50066812407587,1.45994318833532,50,1,"Real Effect"
"Covariate_Only",90,0.865316352215596,0.136375737839598,7.4321668251506e-08,TRUE,1.1825845965577,1.16325097081923,50,1,"Real Effect"
"Covariate_GMRF",90,0.962724028228165,0.137939071903647,2.96562774337872e-12,TRUE,1.18908080108178,1.16737998580364,50,1,"Real Effect"
"Covariate_RSR",90,0.865316352215596,2.1796477521997e-05,0,TRUE,1.1825845965577,1.16325097081923,50,1,"Real Effect"
"Covariate_Only",91,0.801265587596794,0.166828982959153,1.57199284487074e-05,TRUE,1.03376837495279,0.989471716583054,50,1,"Real Effect"
"Covariate_GMRF",91,0.762439552163634,0.131587861536447,6.86688605977537e-09,TRUE,1.03489410903742,0.990249766665765,50,1,"Real Effect"
"Covariate_RSR",91,0.801265587596795,2.59390242840374e-05,0,TRUE,1.03376837495279,0.989471716583054,50,1,"Real Effect"
"Covariate_Only",92,0.838897688824601,0.205725592076385,0.000170309223067871,TRUE,0.92835872298315,0.901807863925168,50,1,"Real Effect"
"Covariate_GMRF",92,1.10686155677133,0.126178153495356,0,TRUE,0.944660735831166,0.915346609157517,50,1,"Real Effect"
"Covariate_RSR",92,0.838897688824601,0.0462154385179872,0,TRUE,0.928358722983149,0.901807863925168,50,1,"Real Effect"
